dur,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports
1002.8621,-853.3449,-973.0002,-1586.4597,-1130.891,-2560.9795,-456.78253,-949.74084,-2918.4343,-3322.7314,-318.83026,-307.87207,2178.654,-3184.826,775.1635,-3466.0222,-710.8632,-1241.3273,-866.17786,-950.45087,-3252.3218,-3454.8508,-3263.5244,-2605.497,-1214.7277,149.75948,-1206.4974,3471.5635,2163.2222,3654.919,3212.6343,2665.8071,3117.6965,-298.36664,-605.6938,-491.49298,3352.2578,3108.9075,396.28018
-210.51631,6522.021,6727.5044,2991.4324,7126.6753,414.48532,-5216.964,-2514.5078,1472.5497,11414.3955,3436.32,6773.26,-2298.9666,4162.6104,-15324.526,-4552.4683,4.346612,565.6516,782.1301,-509.79016,-874.8449,-1322.8989,-685.9934,-4702.752,6124.5625,-685.60474,-1061.8207,1902.0204,-3660.6956,1382.6173,-1822.0901,-1734.2332,-1997.6855,-2015.6412,-176.25491,-4635.421,1945.1012,2217.5107,168.79208
7059.6426,-186.6543,-2374.7764,1411.8527,-2694.6187,-7742.4414,-2342.0137,-413.5657,-5785.3926,-3929.8977,359.2152,-148.69052,5043.5796,-2721.0247,13886.144,-27888.758,868.76965,-1309.9761,937.81165,-260.72482,7339.821,5780.2827,5770.183,2935.6191,-2318.403,-1164.0742,368.22186,2286.7458,15694.088,1759.1617,525.0285,439.19864,2215.0706,-1575.5948,-689.7805,-2023.2979,2926.142,2109.1536,1844.7743
3979.6328,252.83345,685.4785,879.2038,1927.1755,-4287.113,-1398.1982,-786.7062,-2393.6921,-312.8844,-2308.2349,289.66202,3517.158,2756.477,6538.2256,4086.1,-437.52,-430.8548,-323.22458,-856.52924,-481.92712,-422.00793,-224.3315,3294.113,2867.2883,11964.502,10337.733,-3427.1226,287.45663,800.4151,372.7173,37.470932,-2795.2969,-1330.9912,-274.2409,11648.628,-433.6743,-2827.2249,707.03156
-18545.387,-6457.066,-402.65607,-5259.5874,-761.56976,-16396.963,-7386.159,-1739.8057,-14451.103,-3121.38,-1768.3535,-1744.5529,-3423.7263,-2916.4001,1386.8813,-2705.8037,-2562.666,-1809.3335,-2214.886,-2338.5615,-2194.8945,-2663.1643,-2400.0503,-3789.1714,-1260.7233,70.75309,-515.59406,-1496.387,919.7425,-53.23203,119.788284,375.4575,-1006.99664,-720.9166,-1055.0079,-899.1678,-430.34488,-1396.3561,3917.5454
-2936.035,-1199.0165,-761.3473,-2755.7742,-1233.5955,588.3387,497.91446,-1579.3247,-343.45343,-3556.8696,-881.9868,-663.4174,-2786.2876,-3619.5366,-3302.6848,-3459.974,-828.6482,-1343.8339,-891.78107,-1375.2594,-3442.0967,-3431.7283,-3251.041,-3109.0625,-1656.0281,1176.8834,1060.1012,-2621.9487,1224.6023,-3648.4521,-3108.8833,-3815.7346,-3170.436,98.19237,-1733.0435,600.6627,-3115.4653,-3130.59,2709.8293
3156.132,-326.1291,181.49455,-2111.0522,-377.17108,-5258.63,-1108.3699,384.56516,-5076.263,-1769.8842,-29.690859,116.77348,4381.1763,3968.4568,7989.7363,1631.3387,-111.212715,-972.3227,-493.80588,-374.02298,959.4098,593.81647,1153.9952,-10085.688,-984.414,-355.94446,-1020.41,-3264.2725,1478.5364,164.04665,-1185.4144,-1054.4408,-1290.1764,3539.2507,2685.5166,-1215.0168,433.2786,-2832.0789,139.52835
1969.237,-3283.1199,2897.1118,-3677.2783,1882.5248,-5680.631,-12631.947,1944.6466,-4925.748,33869.605,-6719.6294,-3212.138,-9066.715,24818.361,-26746.309,-30091.758,-7183.1113,-7366.3623,-7144.9395,-8232.191,-23395.406,-24468.2,-24546.516,-5075.978,7668.205,-563.66455,-1088.264,-5147.799,-11477.458,1372.3169,-3204.136,-5948.875,-7295.036,-1296.3403,420.40067,-3544.2195,-1785.2932,-3719.059,-1643.9685
-1631.0457,-1168.5269,-2435.0156,-3666.4573,-2518.5183,1856.0826,1709.8264,-3257.542,139.49084,-7799.6997,-2818.8406,-262.7017,-1936.4183,-7749.8945,-6715.1084,-8686.799,-2034.06,-2536.6042,-2383.1155,-2811.1162,-7850.9824,-8148.1934,-8137.2876,-4453.3677,-2898.8403,-292.73605,-547.1788,9620.682,2077.014,10433.444,9766.073,8146.838,9050.544,-3895.4343,-145.01338,-81.90086,10428.085,9495.741,-1260.5974
10836.575,9719.999,1932.097,7351.941,3615.2878,-12914.854,-9301.895,-3135.2942,-7319.6895,10056.263,-17261.793,-10530.809,11887.188,15558.709,47505.562,38005.93,-16064.29,-14581.317,-16057.867,-13906.527,-52241.066,-55883.38,-53932.824,15864.535,6463.6426,-2650.8545,-189.89375,1612.707,-9790.2,6892.8257,-4822.2627,-5463.453,412.3363,-696.6942,-6765.854,1923.5856,4601.0195,7666.235,2404.2031
-518.066,-244.1968,-1016.8595,-194.35355,-690.01404,980.19257,308.289,-1192.5323,1327.8237,-2478.6575,-798.1397,-697.49994,-1175.8243,-2430.0347,-2167.6545,-2419.8845,-862.20667,-1047.7792,-836.57007,-855.61017,-2260.002,-2358.5137,-2362.8943,-14.292115,-1233.558,-35.93384,640.4838,-1531.1333,784.9659,-2037.4856,-1630.9624,-1709.6915,-1487.4669,-603.4613,-2426.5505,-735.6403,-1759.1033,-1685.6992,-3492.1638
75.743744,7921.1113,8163.008,3655.3635,8350.892,731.3779,-5485.9595,-2673.2063,1691.6266,12254.305,4242.3447,8076.773,-2468.2966,4226.858,-17422.465,-4562.9507,92.38975,224.67102,660.1521,-514.6476,-818.88214,-1381.2202,-654.9283,-5535.2183,7016.548,-1452.0823,-902.1137,2154.3977,-3822.4177,1630.7498,-1835.639,-1584.5468,-2089.6047,-2606.5034,2044.2722,-4123.798,1887.4177,2520.9756,1257.418
2303.8835,-4430.994,3083.337,-5032.21,1774.522,-6851.109,-14104.811,2352.2495,-6607.245,37278.555,-7900.9683,-3903.9507,-10315.593,27148.744,-31834.98,-36051.96,-8764.926,-9393.447,-8518.57,-9253.468,-27312.523,-28187.625,-28119.035,-6366.8887,8619.72,-428.95306,2927.3818,-6517.584,-12074.019,964.4343,-3056.9817,-7357.9287,-8919.165,-4954.8506,4003.3186,-4104.2856,-2249.0835,-4852.8423,-563.99835
-3779.5767,-1097.9918,-1819.5164,-2227.7073,-1687.1775,4437.7563,1291.9031,-2624.8408,2725.1604,-6142.3813,-2705.1943,-942.3214,-4434.7153,-5709.7124,-5169.4814,-6465.262,-1604.8535,-1623.3246,-2056.637,-2360.7878,-5836.698,-6045.1216,-6120.552,-2759.9707,-2273.2026,-3.4882138,-985.7044,5340.0366,1629.9663,5513.9204,5242.811,4734.711,5247.5596,-136.12158,1093.6295,-287.10873,5690.8267,5265.8213,-1209.3104
-5961.1216,-2515.5645,-64.592094,-2545.095,-745.7532,-6801.6113,-3083.5366,-745.1734,-6807.287,-1500.8726,-1248.5319,-554.45325,-2499.6187,-1421.0869,-1744.7596,-3331.8618,-1112.0105,-1570.3308,-1506.0625,-960.3926,-2839.3591,-2724.3591,-3012.9775,-2556.4248,-195.266,-247.94855,-1250.6605,-1950.052,-54.195568,-1211.2994,-963.43054,-1165.3862,-1689.1265,-64.63627,494.0585,-149.8616,-1505.697,-1906.2219,2099.1013
-914.85895,-948.4834,-2769.104,8087.5337,-4538.6763,3175.303,4449.124,-5188.151,11510.894,-13489.888,-3661.869,-2827.3367,-4032.909,-11970.784,-9028.149,-12302.517,-3879.8755,-4662.6167,-2889.1702,-3146.3516,-11363.917,-11578.95,-11366.687,13870.091,-4958.363,2810.0486,-719.2125,-9903.724,3156.8047,-12972.184,-10309.947,-11475.019,-9060.239,-1641.9481,-3345.3984,-71.33525,-11258.716,-9672.486,-543.8774
4239.337,-662.74426,-1316.529,1292.6418,-1946.3372,-4809.2764,-2036.1835,-276.60922,-2883.4875,-2617.5132,-59.293255,2.2872655,2738.7852,-2024.964,7886.435,-19969.701,621.6074,-1230.624,391.77716,-448.82925,5754.415,4413.9053,4551.421,3435.7678,-1511.7085,369.968,677.4385,1327.9781,11535.816,1629.1097,295.80664,275.31897,1258.8168,-753.8283,563.2212,485.4445,2155.263,1353.7393,307.7158
4988.8496,4144.2534,1657.4218,6340.1,231.95656,-2264.7124,737.7099,90.41074,-122.164604,-1999.0386,2976.7,-519.3649,1171.4028,1634.8535,4285.0444,-111.36991,-265.3636,-741.75635,-350.90262,-1097.4901,644.246,782.06824,493.51007,7725.2905,-777.5978,5130.0996,1985.08,-4288.9106,1517.5398,-1184.7478,-542.41174,8.952158,-2931.3684,-685.84845,148.08347,5041.446,-1798.5092,-3674.3962,-86.60237
240.33649,1818.9156,2027.9954,903.3676,2072.3848,-204.52162,-1190.0598,-740.649,231.52496,2384.1746,417.13297,2001.9756,-406.6237,872.05396,-1291.4514,228.55655,-352.704,-199.44885,-303.7745,-685.3359,-915.62146,-1214.5465,-837.5823,-1434.7443,2166.3938,197.43378,-642.96124,783.79065,-1065.0618,319.3075,-289.77637,-610.93274,-208.65442,-1508.2971,-786.8669,-324.0082,399.37442,939.5203,-2235.558
1504.1748,-1673.081,-377.44598,-2797.6243,-1191.7278,-6718.9,496.91815,1121.3264,-5460.694,-1003.5322,-710.3489,-628.8436,4316.2505,3019.561,8320.758,-7709.0938,846.2519,33.012722,269.00443,696.24536,5365.7734,4557.4077,4713.767,-7145.3667,-2701.628,-1780.6327,-1583.5941,1502.2009,3784.7053,-1381.0133,-1492.8049,-17.3323,50.89788,-1240.7583,-2090.5298,-2695.5422,128.54611,150.49452,1585.1292
2625.65,-236.44624,224.771,-1369.7316,-349.47897,-3276.2004,788.0252,723.7318,-3155.6858,-961.3814,-94.40868,-70.65202,2928.5828,3338.6316,4951.6675,927.5726,24.980553,-216.43164,-178.05199,-8.526059,1817.6046,1388.8068,1797.2405,-6236.61,-1008.5812,-1404.669,-1198.6617,-1095.1357,1045.123,-569.85645,-834.08527,-111.17634,-563.27466,371.16165,1578.6982,-2033.9315,-240.57898,-1178.2612,301.8927
8159.653,6405.4155,6414.7144,2690.2966,4810.511,-2873.8647,-2891.165,-1256.6174,-3233.193,-1221.6683,1485.1643,6571.019,2275.6797,1811.763,7106.156,4222.897,-1977.5919,-2517.9985,-870.3814,-2197.8882,-1940.9126,-1068.8506,-1161.8556,-12338.881,2975.8796,2431.7766,6372.6655,-5639.8296,2208.749,3461.227,258.8701,864.01733,1135.8717,14598.973,13948.286,2290.2646,1258.3861,-4111.404,691.1727
347.9983,-214.49232,-187.1743,-391.58545,-357.90427,-340.70877,210.36801,-293.29126,-364.9065,-844.41754,-2.2502,-43.391613,284.21158,-865.31616,102.36713,-1116.5925,24.86968,-354.7705,-250.54558,-365.32156,-736.423,-842.0546,-773.88684,-679.44727,-314.5049,75.91006,82.90738,1106.3153,1134.5093,769.3742,513.5777,336.10458,988.8207,-816.3309,-223.73819,354.5689,730.162,994.3232,137.12721
-366.8481,-2184.3088,-2619.009,-6159.046,-2781.1733,-1542.2234,267.17477,-3776.3047,-3404.7883,-9247.581,-1465.1561,-547.76654,-91.76094,-9323.117,-8024.17,-9742.27,-1520.8187,-3402.3022,-4008.5312,-3374.2097,-9177.282,-9633.355,-9539.553,-7304.094,-3293.5508,1616.4431,-4084.9216,8221.065,3210.2153,8660.697,8216.081,7382.586,7665.9727,-858.6861,-2631.357,-815.6824,8365.001,7876.623,2134.1729
7463.518,3434.3704,954.4701,3255.47,-93.20286,-4847.635,1698.7766,417.83456,-3259.5833,-2039.2295,2723.1672,582.95245,3140.7688,4212.3306,8466.915,-804.65564,-824.7264,-1095.2001,-456.31607,-1116.0465,2219.515,1762.1267,2676.4673,1370.9515,-2391.4136,-3174.0059,-2226.9663,-2199.8577,3417.9863,-406.5348,-190.7751,826.48956,-909.0454,4280.8853,6371.758,-4973.618,-465.6687,-2721.164,985.6929
-623.47705,-578.5939,-1094.8988,-2318.243,-1284.4604,760.6519,951.64856,-1753.9414,-328.25793,-4323.5737,-1270.9666,-188.28252,-887.6105,-4179.5776,-3493.2947,-4710.3433,-943.2624,-1449.5477,-1274.7052,-1651.1073,-4231.217,-4462.426,-4353.5894,-2946.1782,-1565.0309,56.26989,-517.7226,5301.4644,1409.741,5735.0977,5320.5933,4462.435,4965.7373,-1045.3037,-1122.2472,-621.22205,5659.9785,5181.735,-1594.9224
-2430.4502,-2463.1726,-3360.5513,249.04167,-4375.7754,3873.041,3244.55,-4892.48,6833.112,-13094.227,-4245.578,-2207.7527,-5362.337,-12348.152,-11660.768,-12981.082,-3746.2563,-5582.3413,-2947.763,-3951.6711,-11953.787,-12264.538,-12027.852,2909.5527,-5044.382,-640.1173,-101.015045,-11471.077,2513.37,-13985.663,-11930.58,-12827.333,-11157.147,805.54266,-396.13336,-1423.7332,-11828.064,-11429.924,-1544.798
7365.9907,3533.571,345.95303,3114.9475,2646.932,-6359.26,-2976.3013,-3333.1958,-4535.5415,-787.3458,-4232.227,-924.2234,6017.665,3699.5542,17608.023,12295.946,-3272.102,-3503.2104,-2245.2236,-4072.953,-10791.833,-11028.916,-10047.298,3641.9763,2333.943,5673.205,8023.059,-2482.9565,-754.9699,2973.9033,-55.118526,-456.49734,-644.1892,-2396.291,433.4624,6575.377,1342.9216,73.846436,1327.6409
1148.2462,15107.618,15431.44,7645.9717,15397.663,1575.4049,-8789.721,-4637.3726,3352.955,17529.611,8357.509,15359.192,-3738.2688,4480.547,-24383.29,-3642.8914,583.71313,1375.5342,1034.9629,-598.5393,232.84189,-881.5793,250.67064,-9483.577,12333.974,-3177.5095,-4478.54,3897.8494,-5928.0723,2920.293,-3182.6213,-1643.8363,-3172.074,-4047.2979,627.67737,-7085.9336,2988.57,4751.092,1388.4894
-262.50797,-333.9821,-295.88068,-428.1036,-351.41418,162.92056,62.142525,-621.5062,96.42857,-1207.3257,-504.18213,-347.27078,-221.48718,-1312.3075,-1129.2391,-1308.8992,-323.74908,-461.06595,-441.30478,-671.1339,-1260.5977,-1328.1393,-1299.8546,-441.086,-332.45663,823.0919,1051.3638,709.3885,493.2858,762.6728,817.4894,750.1521,727.2157,488.76624,272.4064,1177.0643,775.47107,691.9659,1047.6154
-3645.619,-2242.0088,-2203.8406,-3006.9817,-3251.435,4075.463,2671.6711,-4400.542,3450.8884,-10047.006,-3050.2693,-1322.0623,-4467.024,-10087.493,-9531.828,-9637.278,-2407.906,-2858.418,-2272.2542,-3608.903,-9301.52,-9626.637,-9821.421,-2150.5647,-3274.975,1345.4954,1818.1326,351.16528,2880.62,-1531.691,-593.6656,32.026546,227.7113,782.34894,1742.7362,1082.3245,-820.22955,-180.4157,-1498.3511
1900.6909,641.44867,-179.81987,221.2992,-56.084797,-2148.989,-789.6375,-693.8504,-1851.7684,-601.4874,-712.59344,-421.7942,2102.0886,1547.2515,5762.1313,3027.1284,-922.9153,-1012.10925,-609.6746,-1020.3491,-2766.9524,-2673.2812,-2389.725,-945.064,11.492692,228.15784,36.96624,-730.13336,384.94797,615.9317,-61.81192,-63.134605,-319.1172,300.98413,549.2755,-117.84062,556.92993,-243.68239,-559.0265
2093.814,-1780.2659,4375.6045,-3430.575,2700.3335,-5567.1562,-14277.866,1459.1625,-4018.491,39956.312,-6025.6206,-1660.7487,-9525.6875,28620.533,-33441.17,-34287.39,-6772.5225,-7221.688,-6890.402,-8951.844,-24485.549,-25837.053,-25378.727,-6691.3906,8907.093,-1302.9827,880.1812,-5493.838,-12351.069,1714.801,-4822.055,-8137.359,-8763.946,-1916.8175,2795.5615,-4404.5366,-1765.6542,-3587.0444,-1814.0695
-760.9659,-416.131,-2909.8184,6904.779,-3428.3057,2828.7576,4501.9424,-4855.8164,9589.011,-12279.435,-3353.3154,-2705.8352,-3655.232,-11060.637,-7855.9683,-10927.771,-4219.793,-3950.7568,-2819.0134,-3322.565,-10111.991,-10527.542,-10381.629,11926.9795,-4863.363,2493.286,-2503.2559,-9621.518,2727.8323,-11709.961,-9816.643,-10464.198,-8412.302,3599.29,-2209.3406,1360.133,-10095.088,-9014.912,-7395.007
-16765.482,-7224.519,-1135.1112,-8032.319,-3409.863,-18752.285,-8680.849,-2913.5657,-18237.61,-8894.957,-2835.6213,-835.8993,-5823.6157,-8877.84,-8187.5293,-8677.475,-2775.2742,-2811.1033,-4239.189,-3133.58,-7559.893,-8480.074,-8453.861,-6837.5396,-3350.349,796.1613,-2453.2693,393.153,2101.452,1995.1038,2453.6973,2435.862,953.8055,-3390.3887,-2080.1616,-3910.515,921.6087,-396.58667,7721.7344
3626.444,-660.7517,1501.13,-770.1447,4001.104,-4113.364,-2399.3662,-665.72327,-3396.3403,392.17813,-4748.9224,1470.9043,3612.5005,1916.4517,6528.25,3527.3418,-739.57764,-911.56085,-464.83444,-1408.0569,-1244.5288,-884.03345,34.89167,709.56946,5458.261,15682.244,16373.86,-5819.921,1064.2632,142.90488,-17.160583,-376.01947,-4887.965,773.6388,1193.0729,15294.697,-1827.3341,-4730.7773,643.3077
779.7364,-7.369586,-91.07526,-300.99396,-359.10928,-445.04898,854.94366,34.994667,-525.62164,-188.4562,-45.536343,-152.97412,342.00958,887.1046,1050.7518,-306.24503,201.8866,-228.12015,-186.63344,-171.07431,752.7312,776.6336,609.01404,-1520.7937,-522.7704,-669.8708,12.293159,311.39444,325.0579,-99.595,-272.55304,55.40091,256.4657,-272.1735,-368.81622,-614.68713,205.24623,412.55457,87.99127
1203.0072,-253.39062,326.63666,-177.19504,1018.27795,-1366.971,-716.87787,-175.21326,-950.1278,8.069439,-1236.9211,403.3495,1182.7612,824.961,2051.1956,1294.2611,-264.75894,-348.29257,-211.45288,-384.7134,-95.60724,-25.021198,148.85611,344.03308,1412.7784,4306.576,4391.48,-1205.6448,312.64636,329.17023,251.92424,89.17675,-835.12427,376.26913,57.20619,4394.849,10.474046,-968.5026,501.32593
14719.231,11978.948,-2580.5632,11865.932,-2015.8508,-10326.053,1994.6747,-5105.628,-8275.35,-9200.217,-5519.3276,-2287.3376,12668.323,-5670.174,31662.879,1125.938,-6823.9824,-5820.541,-6128.166,-4962.462,-19391.195,-19168.33,-18724.066,8915.703,-751.1996,-1111.2843,-1080.4642,-3011.5974,4733.255,608.8383,-1334.4661,-1644.9949,89.89499,-4002.0354,-377.01083,-501.75446,701.83264,-923.09326,1504.2551
486.95096,295.45547,-339.13364,563.4334,-660.43713,-146.44794,1159.8668,-1116.5946,294.38248,-2057.8257,-979.6698,-564.345,-147.79013,-2082.6072,-880.61426,-2049.2954,-1226.0029,-788.31024,-705.1188,-727.5545,-1947.5262,-2012.4348,-1930.432,979.6564,-1088.7681,372.06052,-842.94666,-1680.5197,235.94075,-1838.2953,-1350.0314,-1290.7815,-1383.0884,1144.6678,181.69347,-83.61691,-1148.2086,-1527.0648,-1054.5469
-2886.2476,-555.33295,-721.2267,-1270.268,-816.0007,3610.6067,950.5145,-1261.511,2784.2153,-3050.7903,-988.40063,-418.07,-3589.3813,-2709.709,-2492.457,-2898.4536,-819.98663,-1084.3296,-1135.703,-1245.0907,-2622.1958,-2879.587,-2800.0508,-1333.5642,-1170.2406,-870.55566,202.04616,440.54938,1115.9923,68.757256,175.32932,333.89957,304.10577,-564.0424,987.4648,148.15067,312.4232,177.7667,1116.1304
4758.378,3427.7688,-977.04565,3784.259,-1067.7799,-3223.3804,844.72406,-2081.592,-2262.7688,-4052.9343,-795.3481,-1159.9797,3255.7385,-3753.0823,6018.996,-3720.2375,-1612.4714,-1477.7339,-1339.4001,-1340.5924,-4177.791,-4119.4116,-4272.7065,2823.0398,-988.8672,1412.2065,1658.6385,-677.18616,2631.8135,313.04422,-34.932346,-214.24622,-88.20626,-154.47394,254.27042,1851.5983,473.17,-604.4747,-395.90298
207.43883,-585.57007,686.2802,-612.0683,520.10223,-1165.8894,-2867.4443,539.3934,-981.6464,7777.9688,-1830.048,-985.42316,-2284.745,5686.4546,-4332.099,-5267.7905,-1773.1914,-2120.6538,-2103.1892,-2305.782,-5894.5776,-6120.9473,-6192.455,-528.1358,1707.8218,10.227777,-1.5514822,-961.4162,-2885.139,382.2115,-682.56177,-1365.303,-1412.185,-282.47015,-856.40814,-693.87427,-205.06488,-697.2204,230.04973
1159.7065,-1612.0256,2552.2385,-2391.734,1553.5853,-3357.468,-8916.962,825.0045,-2755.454,23949.998,-3893.713,-1550.7511,-6296.3647,17102.576,-19976.781,-21746.084,-4738.763,-4976.3613,-4738.6143,-5619.7227,-15906.599,-16789.496,-16455.385,-3785.0735,5391.478,-792.87384,-708.92926,-2855.2205,-7826.3857,1452.0173,-2253.0984,-4397.894,-4590.6387,-552.2068,3077.3223,-3149.7664,-360.8093,-1985.8656,-1605.029
-1618.0024,-824.3107,-1498.3784,-2722.5012,-1588.2539,1794.0474,968.88763,-2413.699,363.35803,-5351.426,-2056.0547,-312.18802,-1841.2599,-5240.166,-4610.5806,-5976.861,-1404.7446,-1630.2675,-1755.2786,-2058.0056,-5259.561,-5527.3457,-5624.3755,-3320.587,-1970.7999,-394.3606,-2351.911,6189.0864,1551.4332,6961.1787,6356.676,5512.2407,5871.738,-2355.1597,2591.7302,-44.988937,6804.5327,6186.336,-175.36649
-213.48114,412.8411,-2325.8193,-2212.1572,-1377.7993,-6733.751,33.584263,-3300.9045,-8699.861,-8176.884,-3635.5508,-1053.1476,4068.106,-8310.644,7703.5728,-8783.492,-2253.6921,-3110.641,-1806.5487,-1958.4509,-8403.374,-7980.698,-7955.845,-5516.703,-1715.3257,4088.3396,1516.5865,-7734.062,2479.2786,-7357.7485,-5074.221,-5696.1436,-8002.6177,1394.4583,-1551.3474,576.3688,-6374.665,-8119.8433,4522.46
2921.403,6413.9277,3808.0378,7297.5854,2561.0205,-434.45972,-1716.1564,-893.0241,2062.0,-513.6154,6078.0806,2118.4485,-627.5311,577.63556,397.47098,-79.45329,-586.4573,-759.1369,-947.9764,-1068.3547,-27.754044,32.765778,-145.10957,6272.8467,-19.319973,-1623.6152,-3419.53,-2263.2856,-85.123856,-1011.8184,-1820.5642,-421.2357,-1549.9104,-497.42792,-2854.2495,-2853.5583,-1170.121,-1128.3229,-1747.6884
537.8012,3044.4504,2741.9502,2155.9944,2529.9573,202.29889,-1744.1162,-1114.0265,847.29724,1898.0983,2396.8887,2620.7502,-741.61633,459.4642,-2539.9949,-383.61664,-49.10001,464.8702,-52.508785,-487.5491,-34.038643,-264.2817,-76.45321,-569.6925,1448.7001,621.1469,-1228.7247,-216.00818,-1123.277,315.0685,-1045.1455,-503.46204,-562.96356,688.6439,-173.07793,-2431.67,566.86273,283.70773,-674.83276
283.84528,-1898.9934,-3522.012,-6311.476,-4034.0198,-291.74454,3104.935,-5100.5776,-2555.2422,-12210.423,-3896.649,-758.1304,153.34111,-12034.297,-9894.515,-13653.016,-3359.79,-4412.1895,-3776.1096,-4207.8403,-12390.059,-13126.442,-12747.97,-7799.2134,-4467.998,-1021.8746,-2076.234,16503.96,3922.3188,17978.707,16589.482,13547.867,15342.575,-6388.9272,1366.4305,-1551.7164,17668.61,16107.764,-1959.5508
123.97904,4553.428,4352.2793,2861.09,3660.1587,510.32812,-3305.718,-1856.5005,1231.0314,3972.0342,4193.682,3953.293,-1138.896,925.5912,-4957.27,-1336.7113,565.1277,459.63406,215.61536,-50.005184,-14.082027,-271.2074,-67.04974,-1368.7054,1778.6842,-1080.9133,-3302.2534,67.65327,-2572.9348,1071.764,-1032.3479,-567.79553,-344.6723,3045.9011,4164.622,-3668.2234,1655.8693,495.81937,-1146.8817
4967.5894,12190.421,13064.322,7246.9824,12782.174,346.07513,-4865.9087,-2805.1326,2103.5605,7389.6206,4998.4834,12393.355,-2014.5248,904.8679,-5853.658,1470.0742,-877.63495,-517.8937,-906.593,-1754.2388,-774.1982,-1297.1117,-864.74677,-6854.8604,10321.312,2591.945,757.89594,629.8959,-2861.23,1706.8313,-2257.6895,264.29794,-1682.1367,-992.3529,-4675.801,412.72388,465.46585,2274.7236,584.5344
-1808.3712,-1186.1255,-1821.6139,-3647.0244,-2501.794,1940.2848,1059.4607,-3017.8584,139.06284,-7677.086,-3089.0132,-817.8097,-2171.3406,-7548.2686,-6571.2095,-8523.907,-2189.6018,-2443.3052,-2376.0457,-2677.2356,-7522.15,-7868.376,-7885.96,-4616.746,-2637.566,-322.90738,-1283.9625,9382.404,2143.4648,10806.5205,9967.908,8664.971,8950.8545,-950.28265,2593.6865,-451.05933,10595.562,9266.794,-1514.4573
338.95685,-262.7129,-85.07396,-442.35617,-336.89996,-1231.1018,429.29688,490.2862,-1026.8184,-237.52655,-49.334904,-152.20937,804.6812,770.59705,1476.4419,-1731.4961,218.52396,-60.271957,100.32683,-37.144962,1276.4836,1145.5256,1102.3031,-1315.001,-613.2352,-461.92877,-86.32172,742.9554,903.9305,-2.3039289,-43.384533,45.137505,379.18356,-386.1797,21.568909,-524.14526,181.53099,535.65015,51.602875
-699.82544,6.4971538,-201.26575,-560.4199,-162.3622,882.2789,83.39343,-610.1909,522.44684,-1068.2786,-546.7325,7.6134977,-845.82336,-1028.0815,-802.0484,-1156.3695,-150.1184,-430.1893,-390.79556,-664.558,-1048.7079,-1123.0896,-1094.5907,-718.3585,-420.32272,-162.96434,-666.8543,1317.6111,333.30786,1390.9874,1231.2833,941.9373,1250.8511,-974.0676,101.621735,55.686512,1372.4481,1329.0895,552.95483
1964.0757,-3902.0051,1929.9005,-4083.7178,979.1201,-5908.091,-10311.507,1907.2556,-5475.9854,26465.367,-7446.607,-3811.3003,-7098.425,19756.182,-23530.791,-27279.85,-6335.503,-7003.6714,-6937.723,-8032.373,-22124.902,-23330.271,-23285.965,-5517.076,6249.8115,532.39026,3687.7708,-7709.1445,-10277.117,-1983.2797,-5159.01,-7367.8525,-9312.053,-56.63702,-3778.5566,-1120.6323,-5214.3154,-6089.0264,718.2911
-1908.0784,-146.02731,-559.5886,-912.9632,-447.52722,2424.2036,518.20825,-744.1177,1623.0625,-1581.9034,-702.13165,-533.41833,-2420.4355,-1291.1853,-1066.2024,-1475.0166,-569.09717,-761.1776,-685.1175,-574.59094,-1273.2849,-1468.017,-1383.6647,-1066.1279,-826.6742,-207.94003,136.05644,451.91266,640.9776,387.58032,340.85696,501.11176,338.40143,-34.496334,266.8687,106.7218,495.98663,244.40967,-296.6057
-103.537506,-118.99237,-269.88495,-193.03488,-314.72455,123.934326,226.39326,-417.7922,87.493904,-866.47015,-300.10687,-238.70845,-113.62979,-865.58026,-709.6451,-988.6966,-172.68152,-336.79288,-211.13385,-269.22052,-887.3488,-913.5076,-907.5749,-242.97858,-423.49084,-220.73941,7.740005,1242.6504,299.5892,1248.5513,1133.629,786.5145,1154.0006,-272.80408,-15.431544,516.79297,1247.2864,1180.14,-134.36723
873.31274,78.30777,-20.567898,-225.26117,-244.4321,-809.47864,1131.3558,159.43163,-813.38586,-274.2105,-126.701195,-131.28877,729.31226,1182.3712,1200.7728,128.16089,-66.08344,-86.87029,-124.90265,-123.69229,780.84454,639.4992,793.67316,-1405.7787,-666.306,-351.7746,-386.26068,279.08908,278.78094,39.57441,-198.86644,170.27155,-151.97528,-83.28797,-116.57205,-258.24435,378.0014,-0.9458022,72.861824
